#{"t_start": 1599836039.7703722, "env_id": "cdtn-more-simplified-v2"}
r,l,t
4.305512,60,108057.381214
3.986602,60,108345.903042
3.607345,60,108643.176571
3.022421,60,109035.458839
4.328046,60,109385.309505
7.819173,60,109666.428857
8.183589,60,109972.079502
8.515589,60,110158.086232
6.082947,60,110285.005203
7.640709,60,110573.294595
6.069124,60,110866.335844
2.480863,60,111273.117321
7.236619,60,111558.363493
2.888923,60,111952.435481
3.144792,60,112311.980271
6.153847,60,112545.540638
2.092466,60,112931.176438
2.922525,60,113250.738622
9.749954,60,113462.622452
8.437561,60,113686.254094
3.675863,60,113959.282628
2.438574,60,114295.244415
6.731748,60,114520.741626
10.013358,60,114749.025175
6.140481,60,114948.596764
2.992705,60,115301.855949
7.96571,60,115554.158887
3.748392,60,115906.28912
6.445404,60,116198.690138
1.739793,60,116567.653884
3.884381,60,116754.105287
4.175302,60,116976.911516
2.806219,60,117312.411998
5.788436,60,117643.343857
7.37008,60,117886.89259
4.526505,60,118137.326885
2.057565,60,118439.175034
2.753263,60,118821.814507
9.717999,60,119015.524027
2.49677,60,119309.401743
7.719916,60,119534.019058
5.695188,60,119703.66258
5.061517,60,119843.491555
5.290599,60,120109.039217
2.810705,60,120418.168208
4.165591,60,120614.981652
2.633502,60,120902.684636
5.462579,60,121085.214599
7.435459,60,121347.035572
5.460088,60,121607.157916
4.551315,60,121859.480433
13.190153,60,122077.306688
7.33176,60,122324.965883
5.186637,60,122496.756433
4.244816,60,122786.515021
4.187577,60,123055.866571
4.131526,60,123340.272203
7.609137,60,123619.446244
8.73004,60,123871.742229
7.024365,60,124130.495196
5.091077,60,124362.302831
1.827392,60,124687.861479
8.722342,60,124815.935793
8.680677,60,125024.22101
4.707245,60,125292.230774
7.529538,60,125541.364903
7.312055,60,125759.065657
5.723113,60,126036.504933
11.898158,60,126255.155348
4.912723,60,126547.080437
4.715154,60,126739.498661
4.916062,60,127032.219426
6.174168,60,127231.117983
4.9396,60,127455.503216
4.38255,60,127692.178451
5.940629,60,127897.662724
4.078608,60,128150.37542
4.109672,60,128407.807713
7.590186,60,128557.396396
5.853903,60,128868.622202
7.236652,60,129132.560777
6.175895,60,129378.541634
7.743601,60,129644.558659
10.789526,60,129858.897546
6.19387,60,130105.948322
3.489537,60,130317.288772
4.852755,60,130562.392924
5.707516,60,130743.11308
5.413512,60,130995.407718
7.064633,60,131152.362731
6.133119,60,131402.004131
4.408467,60,131581.079391
5.574526,60,131758.026942
7.324517,60,131960.869099
4.733053,60,132224.167809
